"region"	"alder"	"kjønn"	"Personer 2023"
"K-5044 Namsskogan"	"61 år"	"Kvinner"	4
"K-5044 Namsskogan"	"62 år"	"Menn"	4
"K-5044 Namsskogan"	"62 år"	"Kvinner"	11
"K-5044 Namsskogan"	"63 år"	"Menn"	6
"K-5044 Namsskogan"	"63 år"	"Kvinner"	3
"K-5044 Namsskogan"	"64 år"	"Menn"	9
"K-5044 Namsskogan"	"64 år"	"Kvinner"	3
"K-5044 Namsskogan"	"65 år"	"Menn"	4
"K-5044 Namsskogan"	"65 år"	"Kvinner"	6
"K-5044 Namsskogan"	"66 år"	"Menn"	7
"K-5044 Namsskogan"	"66 år"	"Kvinner"	2
"K-5044 Namsskogan"	"67 år"	"Menn"	8
"K-5044 Namsskogan"	"67 år"	"Kvinner"	5
"K-5044 Namsskogan"	"68 år"	"Menn"	8
"K-5044 Namsskogan"	"68 år"	"Kvinner"	4
"K-5044 Namsskogan"	"69 år"	"Menn"	8
"K-5044 Namsskogan"	"69 år"	"Kvinner"	5
"K-5044 Namsskogan"	"70 år"	"Menn"	3
"K-5044 Namsskogan"	"70 år"	"Kvinner"	8
"K-5044 Namsskogan"	"71 år"	"Menn"	5
"K-5044 Namsskogan"	"71 år"	"Kvinner"	4
"K-5044 Namsskogan"	"72 år"	"Menn"	2
"K-5044 Namsskogan"	"72 år"	"Kvinner"	5
"K-5044 Namsskogan"	"73 år"	"Menn"	5
"K-5044 Namsskogan"	"73 år"	"Kvinner"	3
"K-5044 Namsskogan"	"74 år"	"Menn"	5
"K-5044 Namsskogan"	"74 år"	"Kvinner"	3
"K-5044 Namsskogan"	"75 år"	"Menn"	7
"K-5044 Namsskogan"	"75 år"	"Kvinner"	9
"K-5044 Namsskogan"	"76 år"	"Menn"	8
"K-5044 Namsskogan"	"76 år"	"Kvinner"	7
"K-5044 Namsskogan"	"77 år"	"Menn"	7
"K-5044 Namsskogan"	"77 år"	"Kvinner"	2
"K-5044 Namsskogan"	"78 år"	"Menn"	4
"K-5044 Namsskogan"	"78 år"	"Kvinner"	3
"K-5044 Namsskogan"	"79 år"	"Menn"	1
"K-5044 Namsskogan"	"79 år"	"Kvinner"	6
"K-5044 Namsskogan"	"80 år"	"Menn"	4
"K-5044 Namsskogan"	"80 år"	"Kvinner"	5
"K-5044 Namsskogan"	"81 år"	"Menn"	2
"K-5044 Namsskogan"	"81 år"	"Kvinner"	3
"K-5044 Namsskogan"	"82 år"	"Menn"	6
"K-5044 Namsskogan"	"82 år"	"Kvinner"	5
"K-5044 Namsskogan"	"83 år"	"Menn"	2
"K-5044 Namsskogan"	"83 år"	"Kvinner"	5
"K-5044 Namsskogan"	"84 år"	"Menn"	3
"K-5044 Namsskogan"	"84 år"	"Kvinner"	5
"K-5044 Namsskogan"	"85 år"	"Menn"	3
"K-5044 Namsskogan"	"85 år"	"Kvinner"	3
"K-5044 Namsskogan"	"86 år"	"Menn"	2
"K-5044 Namsskogan"	"86 år"	"Kvinner"	5
"K-5044 Namsskogan"	"87 år"	"Menn"	3
"K-5044 Namsskogan"	"87 år"	"Kvinner"	5
"K-5044 Namsskogan"	"88 år"	"Menn"	2
"K-5044 Namsskogan"	"88 år"	"Kvinner"	3
"K-5044 Namsskogan"	"89 år"	"Menn"	2
"K-5044 Namsskogan"	"89 år"	"Kvinner"	0
"K-5044 Namsskogan"	"90 år"	"Menn"	0
"K-5044 Namsskogan"	"90 år"	"Kvinner"	0
"K-5044 Namsskogan"	"91 år"	"Menn"	1
"K-5044 Namsskogan"	"91 år"	"Kvinner"	2
"K-5044 Namsskogan"	"92 år"	"Menn"	1
"K-5044 Namsskogan"	"92 år"	"Kvinner"	1
"K-5044 Namsskogan"	"93 år"	"Menn"	1
"K-5044 Namsskogan"	"93 år"	"Kvinner"	1
"K-5044 Namsskogan"	"94 år"	"Menn"	0
"K-5044 Namsskogan"	"94 år"	"Kvinner"	2
"K-5044 Namsskogan"	"95 år"	"Menn"	0
"K-5044 Namsskogan"	"95 år"	"Kvinner"	0
"K-5044 Namsskogan"	"96 år"	"Menn"	0
"K-5044 Namsskogan"	"96 år"	"Kvinner"	0
"K-5044 Namsskogan"	"97 år"	"Menn"	0
"K-5044 Namsskogan"	"97 år"	"Kvinner"	0
"K-5044 Namsskogan"	"98 år"	"Menn"	1
"K-5044 Namsskogan"	"98 år"	"Kvinner"	1
"K-5044 Namsskogan"	"99 år"	"Menn"	0
"K-5044 Namsskogan"	"99 år"	"Kvinner"	0
"K-5044 Namsskogan"	"100 år"	"Menn"	0
"K-5044 Namsskogan"	"100 år"	"Kvinner"	0
"K-5044 Namsskogan"	"101 år"	"Menn"	0
"K-5044 Namsskogan"	"101 år"	"Kvinner"	0
"K-5044 Namsskogan"	"102 år"	"Menn"	0
"K-5044 Namsskogan"	"102 år"	"Kvinner"	0
"K-5044 Namsskogan"	"103 år"	"Menn"	0
"K-5044 Namsskogan"	"103 år"	"Kvinner"	0
"K-5044 Namsskogan"	"104 år"	"Menn"	0
"K-5044 Namsskogan"	"104 år"	"Kvinner"	0
"K-5044 Namsskogan"	"105 år eller eldre"	"Menn"	0
"K-5044 Namsskogan"	"105 år eller eldre"	"Kvinner"	0
"K-5045 Grong"	"0 år"	"Menn"	7
"K-5045 Grong"	"0 år"	"Kvinner"	10
"K-5045 Grong"	"1 år"	"Menn"	9
"K-5045 Grong"	"1 år"	"Kvinner"	14
"K-5045 Grong"	"2 år"	"Menn"	7
"K-5045 Grong"	"2 år"	"Kvinner"	8
"K-5045 Grong"	"3 år"	"Menn"	8
"K-5045 Grong"	"3 år"	"Kvinner"	14
"K-5045 Grong"	"4 år"	"Menn"	14
"K-5045 Grong"	"4 år"	"Kvinner"	16
"K-5045 Grong"	"5 år"	"Menn"	4
"K-5045 Grong"	"5 år"	"Kvinner"	11
"K-5045 Grong"	"6 år"	"Menn"	14
"K-5045 Grong"	"6 år"	"Kvinner"	14
"K-5045 Grong"	"7 år"	"Menn"	15
"K-5045 Grong"	"7 år"	"Kvinner"	14
"K-5045 Grong"	"8 år"	"Menn"	12
"K-5045 Grong"	"8 år"	"Kvinner"	17
"K-5045 Grong"	"9 år"	"Menn"	11
"K-5045 Grong"	"9 år"	"Kvinner"	19
"K-5045 Grong"	"10 år"	"Menn"	16
"K-5045 Grong"	"10 år"	"Kvinner"	12
"K-5045 Grong"	"11 år"	"Menn"	23
"K-5045 Grong"	"11 år"	"Kvinner"	15
"K-5045 Grong"	"12 år"	"Menn"	15
"K-5045 Grong"	"12 år"	"Kvinner"	18
"K-5045 Grong"	"13 år"	"Menn"	14
"K-5045 Grong"	"13 år"	"Kvinner"	13
"K-5045 Grong"	"14 år"	"Menn"	10
"K-5045 Grong"	"14 år"	"Kvinner"	14
"K-5045 Grong"	"15 år"	"Menn"	9
"K-5045 Grong"	"15 år"	"Kvinner"	8
"K-5045 Grong"	"16 år"	"Menn"	14
"K-5045 Grong"	"16 år"	"Kvinner"	17
"K-5045 Grong"	"17 år"	"Menn"	9
"K-5045 Grong"	"17 år"	"Kvinner"	11
"K-5045 Grong"	"18 år"	"Menn"	14
"K-5045 Grong"	"18 år"	"Kvinner"	16
"K-5045 Grong"	"19 år"	"Menn"	11
"K-5045 Grong"	"19 år"	"Kvinner"	27
"K-5045 Grong"	"20 år"	"Menn"	14
"K-5045 Grong"	"20 år"	"Kvinner"	9
"K-5045 Grong"	"21 år"	"Menn"	11
"K-5045 Grong"	"21 år"	"Kvinner"	12
"K-5045 Grong"	"22 år"	"Menn"	17
"K-5045 Grong"	"22 år"	"Kvinner"	15
"K-5045 Grong"	"23 år"	"Menn"	15
"K-5045 Grong"	"23 år"	"Kvinner"	7
"K-5045 Grong"	"24 år"	"Menn"	8
"K-5045 Grong"	"24 år"	"Kvinner"	7
"K-5045 Grong"	"25 år"	"Menn"	16
"K-5045 Grong"	"25 år"	"Kvinner"	7
"K-5045 Grong"	"26 år"	"Menn"	10
"K-5045 Grong"	"26 år"	"Kvinner"	8
"K-5045 Grong"	"27 år"	"Menn"	14
"K-5045 Grong"	"27 år"	"Kvinner"	13
"K-5045 Grong"	"28 år"	"Menn"	11
"K-5045 Grong"	"28 år"	"Kvinner"	12
"K-5045 Grong"	"29 år"	"Menn"	14
"K-5045 Grong"	"29 år"	"Kvinner"	10
"K-5045 Grong"	"30 år"	"Menn"	7
"K-5045 Grong"	"30 år"	"Kvinner"	13
"K-5045 Grong"	"31 år"	"Menn"	16
"K-5045 Grong"	"31 år"	"Kvinner"	11
"K-5045 Grong"	"32 år"	"Menn"	15
"K-5045 Grong"	"32 år"	"Kvinner"	11
"K-5045 Grong"	"33 år"	"Menn"	13
"K-5045 Grong"	"33 år"	"Kvinner"	12
"K-5045 Grong"	"34 år"	"Menn"	11
"K-5045 Grong"	"34 år"	"Kvinner"	11
"K-5045 Grong"	"35 år"	"Menn"	16
"K-5045 Grong"	"35 år"	"Kvinner"	7
"K-5045 Grong"	"36 år"	"Menn"	14
"K-5045 Grong"	"36 år"	"Kvinner"	18
"K-5045 Grong"	"37 år"	"Menn"	18
"K-5045 Grong"	"37 år"	"Kvinner"	9
"K-5045 Grong"	"38 år"	"Menn"	10
"K-5045 Grong"	"38 år"	"Kvinner"	14
"K-5045 Grong"	"39 år"	"Menn"	13
"K-5045 Grong"	"39 år"	"Kvinner"	14
"K-5045 Grong"	"40 år"	"Menn"	9
"K-5045 Grong"	"40 år"	"Kvinner"	10
"K-5045 Grong"	"41 år"	"Menn"	6
"K-5045 Grong"	"41 år"	"Kvinner"	21
"K-5045 Grong"	"42 år"	"Menn"	6
"K-5045 Grong"	"42 år"	"Kvinner"	10
"K-5045 Grong"	"43 år"	"Menn"	13
"K-5045 Grong"	"43 år"	"Kvinner"	5
"K-5045 Grong"	"44 år"	"Menn"	13
"K-5045 Grong"	"44 år"	"Kvinner"	9
"K-5045 Grong"	"45 år"	"Menn"	9
"K-5045 Grong"	"45 år"	"Kvinner"	11
"K-5045 Grong"	"46 år"	"Menn"	10
"K-5045 Grong"	"46 år"	"Kvinner"	15
"K-5045 Grong"	"47 år"	"Menn"	16
"K-5045 Grong"	"47 år"	"Kvinner"	10
"K-5045 Grong"	"48 år"	"Menn"	14
"K-5045 Grong"	"48 år"	"Kvinner"	18
"K-5045 Grong"	"49 år"	"Menn"	15
"K-5045 Grong"	"49 år"	"Kvinner"	14
"K-5045 Grong"	"50 år"	"Menn"	12
"K-5045 Grong"	"50 år"	"Kvinner"	14
"K-5045 Grong"	"51 år"	"Menn"	15
"K-5045 Grong"	"51 år"	"Kvinner"	12
"K-5045 Grong"	"52 år"	"Menn"	15
"K-5045 Grong"	"52 år"	"Kvinner"	17
"K-5045 Grong"	"53 år"	"Menn"	15
"K-5045 Grong"	"53 år"	"Kvinner"	11
"K-5045 Grong"	"54 år"	"Menn"	14
"K-5045 Grong"	"54 år"	"Kvinner"	22
"K-5045 Grong"	"55 år"	"Menn"	19
"K-5045 Grong"	"55 år"	"Kvinner"	19
"K-5045 Grong"	"56 år"	"Menn"	22
"K-5045 Grong"	"56 år"	"Kvinner"	14
"K-5045 Grong"	"57 år"	"Menn"	14
"K-5045 Grong"	"57 år"	"Kvinner"	18
"K-5045 Grong"	"58 år"	"Menn"	14
"K-5045 Grong"	"58 år"	"Kvinner"	12
"K-5045 Grong"	"59 år"	"Menn"	19
"K-5045 Grong"	"59 år"	"Kvinner"	20
"K-5045 Grong"	"60 år"	"Menn"	18
"K-5045 Grong"	"60 år"	"Kvinner"	8
"K-5045 Grong"	"61 år"	"Menn"	16
"K-5045 Grong"	"61 år"	"Kvinner"	20
"K-5045 Grong"	"62 år"	"Menn"	16
"K-5045 Grong"	"62 år"	"Kvinner"	19
"K-5045 Grong"	"63 år"	"Menn"	9
"K-5045 Grong"	"63 år"	"Kvinner"	17
"K-5045 Grong"	"64 år"	"Menn"	21
"K-5045 Grong"	"64 år"	"Kvinner"	15
"K-5045 Grong"	"65 år"	"Menn"	18
"K-5045 Grong"	"65 år"	"Kvinner"	17
"K-5045 Grong"	"66 år"	"Menn"	19
"K-5045 Grong"	"66 år"	"Kvinner"	13
"K-5045 Grong"	"67 år"	"Menn"	15
"K-5045 Grong"	"67 år"	"Kvinner"	14
"K-5045 Grong"	"68 år"	"Menn"	18
"K-5045 Grong"	"68 år"	"Kvinner"	12
"K-5045 Grong"	"69 år"	"Menn"	13
"K-5045 Grong"	"69 år"	"Kvinner"	15
"K-5045 Grong"	"70 år"	"Menn"	20
"K-5045 Grong"	"70 år"	"Kvinner"	8
"K-5045 Grong"	"71 år"	"Menn"	19
"K-5045 Grong"	"71 år"	"Kvinner"	19
"K-5045 Grong"	"72 år"	"Menn"	11
"K-5045 Grong"	"72 år"	"Kvinner"	16
"K-5045 Grong"	"73 år"	"Menn"	9
"K-5045 Grong"	"73 år"	"Kvinner"	11
"K-5045 Grong"	"74 år"	"Menn"	19
"K-5045 Grong"	"74 år"	"Kvinner"	12
"K-5045 Grong"	"75 år"	"Menn"	11
"K-5045 Grong"	"75 år"	"Kvinner"	9
"K-5045 Grong"	"76 år"	"Menn"	10
"K-5045 Grong"	"76 år"	"Kvinner"	12
"K-5045 Grong"	"77 år"	"Menn"	14
"K-5045 Grong"	"77 år"	"Kvinner"	8
"K-5045 Grong"	"78 år"	"Menn"	9
"K-5045 Grong"	"78 år"	"Kvinner"	16
"K-5045 Grong"	"79 år"	"Menn"	7
"K-5045 Grong"	"79 år"	"Kvinner"	14
"K-5045 Grong"	"80 år"	"Menn"	11
"K-5045 Grong"	"80 år"	"Kvinner"	8
"K-5045 Grong"	"81 år"	"Menn"	6
"K-5045 Grong"	"81 år"	"Kvinner"	8
"K-5045 Grong"	"82 år"	"Menn"	3
"K-5045 Grong"	"82 år"	"Kvinner"	7
"K-5045 Grong"	"83 år"	"Menn"	12
"K-5045 Grong"	"83 år"	"Kvinner"	6
"K-5045 Grong"	"84 år"	"Menn"	9
"K-5045 Grong"	"84 år"	"Kvinner"	9
"K-5045 Grong"	"85 år"	"Menn"	0
"K-5045 Grong"	"85 år"	"Kvinner"	8
"K-5045 Grong"	"86 år"	"Menn"	6
"K-5045 Grong"	"86 år"	"Kvinner"	8
"K-5045 Grong"	"87 år"	"Menn"	4
"K-5045 Grong"	"87 år"	"Kvinner"	11
"K-5045 Grong"	"88 år"	"Menn"	3
"K-5045 Grong"	"88 år"	"Kvinner"	8
"K-5045 Grong"	"89 år"	"Menn"	4
"K-5045 Grong"	"89 år"	"Kvinner"	8
"K-5045 Grong"	"90 år"	"Menn"	3
"K-5045 Grong"	"90 år"	"Kvinner"	2
"K-5045 Grong"	"91 år"	"Menn"	0
"K-5045 Grong"	"91 år"	"Kvinner"	1
"K-5045 Grong"	"92 år"	"Menn"	4
"K-5045 Grong"	"92 år"	"Kvinner"	5
"K-5045 Grong"	"93 år"	"Menn"	2
"K-5045 Grong"	"93 år"	"Kvinner"	1
"K-5045 Grong"	"94 år"	"Menn"	1
"K-5045 Grong"	"94 år"	"Kvinner"	4
"K-5045 Grong"	"95 år"	"Menn"	1
"K-5045 Grong"	"95 år"	"Kvinner"	0
"K-5045 Grong"	"96 år"	"Menn"	0
"K-5045 Grong"	"96 år"	"Kvinner"	0
"K-5045 Grong"	"97 år"	"Menn"	2
"K-5045 Grong"	"97 år"	"Kvinner"	2
"K-5045 Grong"	"98 år"	"Menn"	0
"K-5045 Grong"	"98 år"	"Kvinner"	1
"K-5045 Grong"	"99 år"	"Menn"	0
"K-5045 Grong"	"99 år"	"Kvinner"	1
"K-5045 Grong"	"100 år"	"Menn"	0
"K-5045 Grong"	"100 år"	"Kvinner"	1
"K-5045 Grong"	"101 år"	"Menn"	0
"K-5045 Grong"	"101 år"	"Kvinner"	0
"K-5045 Grong"	"102 år"	"Menn"	0
"K-5045 Grong"	"102 år"	"Kvinner"	0
"K-5045 Grong"	"103 år"	"Menn"	0
"K-5045 Grong"	"103 år"	"Kvinner"	0
"K-5045 Grong"	"104 år"	"Menn"	0
"K-5045 Grong"	"104 år"	"Kvinner"	0
"K-5045 Grong"	"105 år eller eldre"	"Menn"	0
"K-5045 Grong"	"105 år eller eldre"	"Kvinner"	0
"K-5046 Høylandet"	"0 år"	"Menn"	3
"K-5046 Høylandet"	"0 år"	"Kvinner"	3
"K-5046 Høylandet"	"1 år"	"Menn"	6
"K-5046 Høylandet"	"1 år"	"Kvinner"	3
"K-5046 Høylandet"	"2 år"	"Menn"	8
"K-5046 Høylandet"	"2 år"	"Kvinner"	6
"K-5046 Høylandet"	"3 år"	"Menn"	5
"K-5046 Høylandet"	"3 år"	"Kvinner"	3
"K-5046 Høylandet"	"4 år"	"Menn"	5
"K-5046 Høylandet"	"4 år"	"Kvinner"	6
"K-5046 Høylandet"	"5 år"	"Menn"	6
"K-5046 Høylandet"	"5 år"	"Kvinner"	3
"K-5046 Høylandet"	"6 år"	"Menn"	3
"K-5046 Høylandet"	"6 år"	"Kvinner"	6
"K-5046 Høylandet"	"7 år"	"Menn"	8
"K-5046 Høylandet"	"7 år"	"Kvinner"	5
"K-5046 Høylandet"	"8 år"	"Menn"	7
"K-5046 Høylandet"	"8 år"	"Kvinner"	7
"K-5046 Høylandet"	"9 år"	"Menn"	9
"K-5046 Høylandet"	"9 år"	"Kvinner"	4
"K-5046 Høylandet"	"10 år"	"Menn"	9
"K-5046 Høylandet"	"10 år"	"Kvinner"	6
"K-5046 Høylandet"	"11 år"	"Menn"	4
"K-5046 Høylandet"	"11 år"	"Kvinner"	12
"K-5046 Høylandet"	"12 år"	"Menn"	3
"K-5046 Høylandet"	"12 år"	"Kvinner"	17
"K-5046 Høylandet"	"13 år"	"Menn"	10
"K-5046 Høylandet"	"13 år"	"Kvinner"	6
"K-5046 Høylandet"	"14 år"	"Menn"	13
"K-5046 Høylandet"	"14 år"	"Kvinner"	4
"K-5046 Høylandet"	"15 år"	"Menn"	11
"K-5046 Høylandet"	"15 år"	"Kvinner"	5
"K-5046 Høylandet"	"16 år"	"Menn"	13
"K-5046 Høylandet"	"16 år"	"Kvinner"	12
"K-5046 Høylandet"	"17 år"	"Menn"	16
"K-5046 Høylandet"	"17 år"	"Kvinner"	7
"K-5046 Høylandet"	"18 år"	"Menn"	9
"K-5046 Høylandet"	"18 år"	"Kvinner"	10
"K-5046 Høylandet"	"19 år"	"Menn"	5
"K-5046 Høylandet"	"19 år"	"Kvinner"	12
"K-5046 Høylandet"	"20 år"	"Menn"	2
"K-5046 Høylandet"	"20 år"	"Kvinner"	12
"K-5046 Høylandet"	"21 år"	"Menn"	7
"K-5046 Høylandet"	"21 år"	"Kvinner"	14
"K-5046 Høylandet"	"22 år"	"Menn"	10
"K-5046 Høylandet"	"22 år"	"Kvinner"	5
"K-5046 Høylandet"	"23 år"	"Menn"	8
"K-5046 Høylandet"	"23 år"	"Kvinner"	6
"K-5046 Høylandet"	"24 år"	"Menn"	4
"K-5046 Høylandet"	"24 år"	"Kvinner"	4
"K-5046 Høylandet"	"25 år"	"Menn"	3
"K-5046 Høylandet"	"25 år"	"Kvinner"	2
"K-5046 Høylandet"	"26 år"	"Menn"	5
"K-5046 Høylandet"	"26 år"	"Kvinner"	3
"K-5046 Høylandet"	"27 år"	"Menn"	9
"K-5046 Høylandet"	"27 år"	"Kvinner"	5
"K-5046 Høylandet"	"28 år"	"Menn"	3
"K-5046 Høylandet"	"28 år"	"Kvinner"	5
"K-5046 Høylandet"	"29 år"	"Menn"	9
"K-5046 Høylandet"	"29 år"	"Kvinner"	3
"K-5046 Høylandet"	"30 år"	"Menn"	4
"K-5046 Høylandet"	"30 år"	"Kvinner"	4
"K-5046 Høylandet"	"31 år"	"Menn"	5
"K-5046 Høylandet"	"31 år"	"Kvinner"	6
"K-5046 Høylandet"	"32 år"	"Menn"	1
"K-5046 Høylandet"	"32 år"	"Kvinner"	4
"K-5046 Høylandet"	"33 år"	"Menn"	4
"K-5046 Høylandet"	"33 år"	"Kvinner"	3
"K-5046 Høylandet"	"34 år"	"Menn"	3
"K-5046 Høylandet"	"34 år"	"Kvinner"	3
"K-5046 Høylandet"	"35 år"	"Menn"	5
"K-5046 Høylandet"	"35 år"	"Kvinner"	9
"K-5046 Høylandet"	"36 år"	"Menn"	4
"K-5046 Høylandet"	"36 år"	"Kvinner"	7
"K-5046 Høylandet"	"37 år"	"Menn"	8
"K-5046 Høylandet"	"37 år"	"Kvinner"	7
"K-5046 Høylandet"	"38 år"	"Menn"	9
"K-5046 Høylandet"	"38 år"	"Kvinner"	11
"K-5046 Høylandet"	"39 år"	"Menn"	1
"K-5046 Høylandet"	"39 år"	"Kvinner"	11
"K-5046 Høylandet"	"40 år"	"Menn"	4
"K-5046 Høylandet"	"40 år"	"Kvinner"	6
"K-5046 Høylandet"	"41 år"	"Menn"	6
"K-5046 Høylandet"	"41 år"	"Kvinner"	2
"K-5046 Høylandet"	"42 år"	"Menn"	12
"K-5046 Høylandet"	"42 år"	"Kvinner"	4
"K-5046 Høylandet"	"43 år"	"Menn"	4
"K-5046 Høylandet"	"43 år"	"Kvinner"	4
"K-5046 Høylandet"	"44 år"	"Menn"	7
"K-5046 Høylandet"	"44 år"	"Kvinner"	5
"K-5046 Høylandet"	"45 år"	"Menn"	13
"K-5046 Høylandet"	"45 år"	"Kvinner"	9
"K-5046 Høylandet"	"46 år"	"Menn"	5
"K-5046 Høylandet"	"46 år"	"Kvinner"	6
"K-5046 Høylandet"	"47 år"	"Menn"	5
"K-5046 Høylandet"	"47 år"	"Kvinner"	7
"K-5046 Høylandet"	"48 år"	"Menn"	11
"K-5046 Høylandet"	"48 år"	"Kvinner"	12
"K-5046 Høylandet"	"49 år"	"Menn"	10
"K-5046 Høylandet"	"49 år"	"Kvinner"	8
"K-5046 Høylandet"	"50 år"	"Menn"	11
"K-5046 Høylandet"	"50 år"	"Kvinner"	7
"K-5046 Høylandet"	"51 år"	"Menn"	14
"K-5046 Høylandet"	"51 år"	"Kvinner"	5
"K-5046 Høylandet"	"52 år"	"Menn"	5
"K-5046 Høylandet"	"52 år"	"Kvinner"	10
"K-5046 Høylandet"	"53 år"	"Menn"	12
"K-5046 Høylandet"	"53 år"	"Kvinner"	5
"K-5046 Høylandet"	"54 år"	"Menn"	14
"K-5046 Høylandet"	"54 år"	"Kvinner"	3
"K-5046 Høylandet"	"55 år"	"Menn"	6
"K-5046 Høylandet"	"55 år"	"Kvinner"	4
"K-5046 Høylandet"	"56 år"	"Menn"	6
"K-5046 Høylandet"	"56 år"	"Kvinner"	8
"K-5046 Høylandet"	"57 år"	"Menn"	6
"K-5046 Høylandet"	"57 år"	"Kvinner"	11
"K-5046 Høylandet"	"58 år"	"Menn"	6
"K-5046 Høylandet"	"58 år"	"Kvinner"	7
"K-5046 Høylandet"	"59 år"	"Menn"	5
"K-5046 Høylandet"	"59 år"	"Kvinner"	7
"K-5046 Høylandet"	"60 år"	"Menn"	5
"K-5046 Høylandet"	"60 år"	"Kvinner"	10
"K-5046 Høylandet"	"61 år"	"Menn"	10
"K-5046 Høylandet"	"61 år"	"Kvinner"	10
"K-5046 Høylandet"	"62 år"	"Menn"	6
"K-5046 Høylandet"	"62 år"	"Kvinner"	9
"K-5046 Høylandet"	"63 år"	"Menn"	7
"K-5046 Høylandet"	"63 år"	"Kvinner"	6
"K-5046 Høylandet"	"64 år"	"Menn"	8
"K-5046 Høylandet"	"64 år"	"Kvinner"	2
"K-5046 Høylandet"	"65 år"	"Menn"	12
"K-5046 Høylandet"	"65 år"	"Kvinner"	10
"K-5046 Høylandet"	"66 år"	"Menn"	5
"K-5046 Høylandet"	"66 år"	"Kvinner"	11
"K-5046 Høylandet"	"67 år"	"Menn"	10
"K-5046 Høylandet"	"67 år"	"Kvinner"	7
"K-5046 Høylandet"	"68 år"	"Menn"	4
"K-5046 Høylandet"	"68 år"	"Kvinner"	9
"K-5046 Høylandet"	"69 år"	"Menn"	12
"K-5046 Høylandet"	"69 år"	"Kvinner"	9
"K-5046 Høylandet"	"70 år"	"Menn"	6
"K-5046 Høylandet"	"70 år"	"Kvinner"	10
"K-5046 Høylandet"	"71 år"	"Menn"	11
"K-5046 Høylandet"	"71 år"	"Kvinner"	6
"K-5046 Høylandet"	"72 år"	"Menn"	14
"K-5046 Høylandet"	"72 år"	"Kvinner"	9
"K-5046 Høylandet"	"73 år"	"Menn"	6
"K-5046 Høylandet"	"73 år"	"Kvinner"	7
"K-5046 Høylandet"	"74 år"	"Menn"	11
"K-5046 Høylandet"	"74 år"	"Kvinner"	12
"K-5046 Høylandet"	"75 år"	"Menn"	5
"K-5046 Høylandet"	"75 år"	"Kvinner"	9
"K-5046 Høylandet"	"76 år"	"Menn"	4
"K-5046 Høylandet"	"76 år"	"Kvinner"	11
"K-5046 Høylandet"	"77 år"	"Menn"	9
"K-5046 Høylandet"	"77 år"	"Kvinner"	5
"K-5046 Høylandet"	"78 år"	"Menn"	5
"K-5046 Høylandet"	"78 år"	"Kvinner"	5
"K-5046 Høylandet"	"79 år"	"Menn"	9
"K-5046 Høylandet"	"79 år"	"Kvinner"	6
"K-5046 Høylandet"	"80 år"	"Menn"	6
"K-5046 Høylandet"	"80 år"	"Kvinner"	6
"K-5046 Høylandet"	"81 år"	"Menn"	3
"K-5046 Høylandet"	"81 år"	"Kvinner"	5
"K-5046 Høylandet"	"82 år"	"Menn"	8
"K-5046 Høylandet"	"82 år"	"Kvinner"	3
"K-5046 Høylandet"	"83 år"	"Menn"	2
"K-5046 Høylandet"	"83 år"	"Kvinner"	7
"K-5046 Høylandet"	"84 år"	"Menn"	5
"K-5046 Høylandet"	"84 år"	"Kvinner"	4
"K-5046 Høylandet"	"85 år"	"Menn"	2
"K-5046 Høylandet"	"85 år"	"Kvinner"	3
"K-5046 Høylandet"	"86 år"	"Menn"	3
"K-5046 Høylandet"	"86 år"	"Kvinner"	3
"K-5046 Høylandet"	"87 år"	"Menn"	0
"K-5046 Høylandet"	"87 år"	"Kvinner"	3
"K-5046 Høylandet"	"88 år"	"Menn"	1
"K-5046 Høylandet"	"88 år"	"Kvinner"	4
"K-5046 Høylandet"	"89 år"	"Menn"	2
"K-5046 Høylandet"	"89 år"	"Kvinner"	0
"K-5046 Høylandet"	"90 år"	"Menn"	0
"K-5046 Høylandet"	"90 år"	"Kvinner"	2
"K-5046 Høylandet"	"91 år"	"Menn"	1
"K-5046 Høylandet"	"91 år"	"Kvinner"	2
"K-5046 Høylandet"	"92 år"	"Menn"	3
"K-5046 Høylandet"	"92 år"	"Kvinner"	2
"K-5046 Høylandet"	"93 år"	"Menn"	2
"K-5046 Høylandet"	"93 år"	"Kvinner"	0
"K-5046 Høylandet"	"94 år"	"Menn"	0
"K-5046 Høylandet"	"94 år"	"Kvinner"	1
"K-5046 Høylandet"	"95 år"	"Menn"	0
"K-5046 Høylandet"	"95 år"	"Kvinner"	1
"K-5046 Høylandet"	"96 år"	"Menn"	0
"K-5046 Høylandet"	"96 år"	"Kvinner"	0
"K-5046 Høylandet"	"97 år"	"Menn"	0
"K-5046 Høylandet"	"97 år"	"Kvinner"	0
"K-5046 Høylandet"	"98 år"	"Menn"	0
"K-5046 Høylandet"	"98 år"	"Kvinner"	0
"K-5046 Høylandet"	"99 år"	"Menn"	0
"K-5046 Høylandet"	"99 år"	"Kvinner"	0
"K-5046 Høylandet"	"100 år"	"Menn"	0
"K-5046 Høylandet"	"100 år"	"Kvinner"	0
"K-5046 Høylandet"	"101 år"	"Menn"	0
"K-5046 Høylandet"	"101 år"	"Kvinner"	0
"K-5046 Høylandet"	"102 år"	"Menn"	0
"K-5046 Høylandet"	"102 år"	"Kvinner"	0
"K-5046 Høylandet"	"103 år"	"Menn"	0
"K-5046 Høylandet"	"103 år"	"Kvinner"	0
"K-5046 Høylandet"	"104 år"	"Menn"	0
